Phormiaceae J. Agardh	Theoria Syst. Pl.: 7. Apr-Sep 1858.	
Phrymaceae Schauer	in A. P. de Candolle & A. L. P. P. de Candolle, Prodr. 11: 520. 25 Nov 1847	nom. cons.
Phylicaceae J. Agardh	Theoria Syst. Pl.: 186. Apr-Sep 1858.	
Phyllanthaceae Martinov	Tekhno-Bot. Slovar: 369. 3 Aug 1820	nom. cons. prop.
Phyllocladaceae Bessey	in Nebraska Univ. Stud. 7: 325. Oct 1907.	
Phylloglossaceae Kunze	in Bot. Zeitung (Berlin) 1: 722. 20 Oct 1843.	
Phyllonomaceae Small	in N. L. Britton, N. Amer. Fl. 22(1): 2. 22 Mai 1905.	
Physenaceae Takht.	in Bot. Zhurn. (Moscow & Leningrad) 70: 1692. 13 Dec 1985.	
Phytelephantaceae Mart. ex Perleb	Clav. Class.: 11. Jan-Mar 1838.	
Phytocrenaceae Arn. ex R. Br.	in J. J. Bennett & R. Brown, Pl. Jav. Rar.: 244. 13 Mai 1852.	
Phytolaccaceae R. Br.	in J. H. Tuckey, Narr. Exped. Zaire: 454. 5 Mar 1818	nom. cons.
Piceaceae Gorozh.	Lekts. Morf. Sist. Archegon.: 79. 14 Apr-13 Mai. 1904.	
Picramniaceae Fernando & Quinn	in Taxon 44: 177. 15 Mai 1995.	
Picridaceae Martinov	Tekhno-Bot. Slovar: 482. 3 Aug 1820.	
Picrodendraceae Small	in J. New York Bot. Gard. 18: 184. Aug 1917	nom. cons.
Pilocarpaceae J. Agardh	Theoria Syst. Pl.: 221. Apr-Sep 1858.	
Pilulariaceae Mirb. ex DC.	Essai Propr. Méd. Pl.: 48. Jul 1804.	
Pimpinellaceae Bercht. & J. Presl	Přir. Rostlin: 258. Jan-Apr 1820.	
Pinaceae Spreng. ex F. Rudolphi	Syst. Orb. Veg.: 35. 5-12 Jul 1830	nom. cons.
Pinguiculaceae Dumort.	Anal. Fam. Pl.: 19, 23. 1829.	
Piperaceae Giseke	Prael. Ord. Nat. Pl.: 123. Apr 1792	nom. cons.
Piriquetaceae Martinov	Tekhno-Bot. Slovar: 484. 3 Aug 1820.	
Pisoniaceae J. Agardh	Theoria Syst. Pl.: 363. Apr-Sep 1858.	
Pistaciaceae Martinov	Tekhno-Bot. Slovar: 485. 3 Aug 1820.	
Pistiaceae Rich. ex C. Agardh	Aphor. Bot.: 130. 19 Jun 1822.	
Pittosporaceae R. Br.	in M. Flinders, Voy. Terra Austral. 2: 542. 19 Jul 1814	nom. cons.
Plagianthaceae J. Agardh	Theoria Syst. Pl.: 272. Apr-Sep 1858.	
Plagiogyriaceae Bower	in Ann. Bot. (London) 40: 484. Apr 1926.	
Plagiopteraceae Airy Shaw	in Kew Bull. 18: 266. 8 Dec 1965.	
Plantaginaceae Juss.	Gen. Pl.: 89. 4 Aug 1789	nom. cons.
Platanaceae T. Lestib.	Botanogr. Elém.: 526. Jun 1826	nom. cons.
Platycaryaceae Nakai ex Doweld	in Byull. Mosk. Obshch. Ispyt. Prir., Biol. 105(5): 59. 9 Oct 2000.	
Platyceriaceae Ching	in Acta Phytotax. Sin. 16(3): 18. Aug 1978.	
Platyspermatiaceae Doweld	Tent. Syst. Pl. Vasc.: liv. 23 Dec 2001.	
Platystemonaceae Lilja	Skånes Fl., ed. 2: 862, 979. Apr-Dec 1870.	
Platyzomataceae Nakai	in Bull. Natl. Sci. Mus. Tokyo 29: 4. Dec 1950.	
Plectroniaceae Hiern	Cat. Afr. Pl.: 369. Mar 1898.	
Pleurisanthaceae Tiegh.	in Bot. Jahresber. (Just) 25(2): 406. 19 Jan 1900.	
Pleurosoriopsidaceae Kurita & Ikebe ex Ching	in Acta Phytotax. Sin. 16(4): 17. Nov 1978.	
Plocospermataceae Hutch.	Fam. Fl. Pl., ed. 3: 469. Jan-Jul 1973.	
Plumbaginaceae Juss.	Gen. Pl.: 92. 4 Aug 1789	nom. cons.
Plumeriaceae Horan.	Prim. Lin. Syst. Nat.: 70. 2 Nov 1834.	
Poaceae Barnhart	in Bull. Torrey Bot. Club 22: 7. 15 Jan 1895	nom. cons., nom. alt.: Gramineae.
Podoaceae Baill. ex Franch.	Pl. Delav.: 145. Mai 1889.	
Podocarpaceae Endl.	Syn. Conif.: 203. Mai-Jun 1847	nom. cons.
Podophyllaceae DC.	Syst. Nat. 1: 126. 1-15 Nov 1817	nom. cons.
Podostemaceae Rich. ex Kunth	in F. W. H. A. von Humboldt, A. J. A. Bonpland & C. S. Kunth, Nov. Gen. Sp. 1: ed. qu.: 246. Mai 1816	nom. cons.
Polemoniaceae Juss.	Gen. Pl.: 136. 4 Aug 1789	nom. cons.
Poliothyrsidaceae Doweld	Tent. Syst. Pl. Vasc.: xxxi. 23 Dec 2001.	
Polpodaceae Nakai	in J. Jap. Bot. 18: 109. 10 Mar 1942.	
Polycarpaeaceae Mart.	Consp. Regn. Veg.: 49. Sep-Oct 1835.	
Polycnemaceae Menge	Cat. Pl. Grudent. Gedan.: 161. 1839.	
Polygalaceae Hoffmanns. & Link	Fl. Portug. 1: 62. 1 Sep 1809	nom. cons.
Polygonaceae Juss.	Gen. Pl.: 82. 4 Aug 1789	nom. cons.
Polygonanthaceae Croizat	in Cact. Succ. J. (Los Angeles) 15: 64. Mai 1943.	
Polygonataceae Salisb.	Gen. Pl.: 63. 15-31 Mai 1866.	
Polyosmaceae Blume	Mus. Bot. 1: 258. 1851.	
Polypodiaceae J. Presl & C. Presl	Delic. Prag.: 159. Jul 1822.	
Polypremaceae L. Watson ex Doweld & Reveal	New Syllabus Pl. Fam.: 823. Apr 2007.	
Pontederiaceae Kunth	in F. W. H. A. von Humboldt, A. J. A. Bonpland & C. S. Kunth, Nov. Gen. Sp. Pl. 1, ed. qu.: 265. Mai 1816	nom. cons.
Poranaceae J. Agardh	Theoria Syst. Pl.: 364. Apr-Sep 1858.	
Porantheraceae Hurus.	in J. Fac. Sci. Univ. Tokyo, ser. III, Bot., 6: 224. 15 Aug 1954.	
Portulacaceae Juss.	Gen. Pl.: 312. 4 Aug 1789	nom. cons.
Portulacariaceae Doweld	Tent. Syst. Pl. Vasc.: xlii. 23 Dec 2001.	
Posidoniaceae Vines	Stud. Text-book Bot. 2: 553. Mar 1895	nom. cons.
Potaliaceae Mart.	Nov. Gen. Sp. Pl. 2: 89, 91, 133. Jan-Jun 1827.	
Potamogetonaceae Bercht. & J. Presl	Přir. Rostlin 1(7*-13): 1, 3. 1823	nom. cons.
Potentillaceae Bercht. & J. Presl	Přir. Rostlin: 231. Jan-Apr 1820.	
Poteriaceae Raf.	Anal. Nat.: 173. Apr-Jul 1815.	
Pothaceae Raf.	Fl. Tellur. 4: 16. med. 1838.	
Pottingeriaceae Takht.	Sist. Magnoliof. [Syst. Magnolioph.]: 212. 24 Jun 1987.	
Primulaceae Batsch ex Borkh.	Bot. Wörterb. 2: 240. 1797	nom. cons.
Prioniaceae S. L. Munro & H. P. Linder	in Syst. Bot. 23: 51. Mai 1998.	
Prionotaceae Hutch.	Evol. Phylog. Fl. Pl.: 306. 28 Aug 1969.	
Prockiaceae Bertuch	Taf. Allg. Naturgesch. Gewächs-Reich: Enum. 5, Syn. Tab. 3. 1801.	
Proteaceae Juss.	Gen. Pl.: 78. 4 Aug 1789	nom. cons.
Prumnopityaceae Melikian & A. V. Bobrov	in Bot. Zhurn. (Moscow & Leningrad) 85(7): 58. 1 Sep 2000.	
Prunaceae Martinov	Tekhno-Bot. Slovar: 511. 3 Aug 1820.	
Pseliaceae Raf.	New Fl. N. Amer. 4: 8. med. 1838.	
Pseudanthaceae Endl.	in L. K. G. Pfeiffer, Nomencl. Bot. 2: 852. 3 Oct 1873.	
Pseudophoenicaceae O. F. Cook	in Contr. U.S. Natl. Herb. 16: 243. 14 Mai 1913.	
Psilotaceae J. W. Griff. & Henfr.	Microgr. Dict.: 540. 1 Nov 1855.	
Psiloxylaceae Croizat	Principia Bot.: 604, 1161, 1164. Jun 1961.	
Psittacanthaceae Nakai	in Bull. Natl. Sci. Mus. Tokyo 31: 46. Mar 1952.	
Psychotriaceae F. Rudolphi	Syst. Orb. Veg.: 49. 5-12 Jul 1830.	
Psylliaceae Horan.	Prim. Lin. Syst. Nat.: 69. 2 Nov 1834.	
Ptaeroxylaceae J.-F. Leroy	in J. Agric. Trop. Bot. Appl. 7: 456. 1960.	
Pteleaceae Kunth	in Ann. Sci. Nat. (Paris) 2: 354. Jul 1824.	
Pteridaceae E. D. M. Kirchn.	Schul-Bot.: 109. 13-20 Oct 1831.	
Pteridiaceae Ching	in Acta Phytotax. Sin. 13(1): 96. Jan 1975.	
Pteridophyllaceae Nakai ex Reveal & Hoogland	in Bull. Mus. Natl. Hist. Nat., sér. 4, B Adansonia 13: 91. 4 Oct 1991.	
Pterisanthaceae J. Agardh	Theoria Syst. Pl.: 268. Apr-Sep 1858.	
Pterostemonaceae Small	in N. L. Britton, N. Amer. Fl. 22(1): 2. 22 Mai 1905	nom. cons.
Punicaceae Bercht. & J. Presl	Přir. Rostlin 2: 378. 1825	nom. cons.
Putranjivaceae Meisn.	Pl. Vasc. Gen., Tab. Diagn. 345, Comm. 258. 13-15 Feb 1842.	
Pyraceae Vest	Anleit. Stud. Bot.: 268, 286. 1818.	
Pyrolaceae Lindl.	Syn. Brit. Fl.: 175. 16 Mar 1829	nom. cons.
Quassiaceae Bertol.	Prael. Rei Herb.: 262. Mar 1827.	
Quercaceae Martinov	Tekhno-Bot. Slovar: 525. 3 Aug 1820.	
Quiinaceae Choisy	in H. G. A. Engler, Fl. Bras. 12(1): 475, 476. 1 Apr 1888	nom. cons.
Quillajaceae D. Don	in Edinburgh New Philos. J. 10: 229. 1831.	
Quintiniaceae Doweld	Tent. Syst. Pl. Vasc.: lii. 23 Dec 2001.	
Rafflesiaceae Dumort.	Anal. Fam. Pl.: 13, 14. 1829	nom. cons.
Ramondaceae Godr.	in J. C. M. Grenier & D. A. Godron, Fl. France 2: 506. 1853.	
Randiaceae Martinov	Tekhno-Bot. Slovar: 534. 3 Aug 1820.	
Ranunculaceae Juss.	Gen. Pl.: 231. 4 Aug 1789	nom. cons.
Ranzaniaceae Takht.	in Bot. Zhurn. (Moscow & Leningrad) 79(1): 96. Jan 1994.	
Rapateaceae Dumort.	Anal. Fam. Pl.: 60, 62. 1829	nom. cons.
Raphanaceae Horan.	Char. Ess. Fam.: 169. 30 Jun 1847.	
Reaumuriaceae Ehrenb. ex Lindl.	Intr. Nat. Syst. Bot.: 48. 27 Sep 1830.	
Resedaceae Martinov	Tekhno-Bot. Slovar: 541. 3 Aug 1820	nom. cons.
Restionaceae R. Br.	Prodr.: 243. 27 Mar 1810	nom. cons.
Retziaceae Choisy	in Mém. Soc. Phys. Hist. Nat. Genève 6: 400. 11 Aug 1834.	
Rhabdodendraceae Prance	in Bull. Jard. Bot. Etat 38: 141. 30 Jun 1968.	
Rhamnaceae Juss.	Gen. Pl.: 376. 4 Aug 1789	nom. cons.
Rhapidaceae Bercht. & J. Presl	Přir. Rostlin: 266. Jan-Apr 1820.	
Rhaptopetalaceae Tiegh.	in H. Solereder , Syst. Anat. Dicot. Ergänz.: 53. Mai 1908.	
Rhexiaceae Dumort.	Comment. Bot.: 59. Nov-Dec 1822.	
Rhinanthaceae Vent.	Tabl. Règne Vég. 2: 295. 5 Mai 1799.	
Rhipogonaceae Conran & Clifford	in Nordic J. Bot. 5: 219. 25 Oct 1985.	
Rhizophoraceae Pers.	Syn. Pl. 2: 2. Nov 1806	nom. cons.
Rhoaceae Spreng. ex J. Sadler	Fl. Comit. Pest. 2: 135. 30 Mai 1826.	
Rhodiolaceae Martinov	Tekhno-Bot. Slovar: 546. 3 Aug 1820.	
Rhododendraceae Juss.	Gen. Pl.: 158. 4 Aug 1789.	
Rhodolaenaceae Bullock	in Kew Bull. 12: 410. 1958.	
Rhodoleiaceae Nakai	Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 246. 20 Jul 1943.	
Rhodoraceae Vent.	Tabl. Règne Vég. 2: 449. 5 Mai 1799.	
Rhodotypaceae J. Agardh	Theoria Syst. Pl.: 172. Apr-Sep 1858.	
Rhoipteleaceae Hand.-Mazz.	in Repert. Spec. Nov. Regni Veg. 30: 75. 15 Feb 1932	nom. cons.
Rhopalocarpaceae Hemsl. ex Takht.	Sist. Magnoliof. [Syst. Magnolioph.]: 130. 24 Jun 1987.	
Rhynchocalycaceae L. A. S. Johnson & B. G. Briggs	in Ann. Missouri Bot. Gard. 71: 732. 19 Apr 1985.	
Rhynchothecaceae A. Juss.	in V. V. D. d’Orbigny, Dict. Univ. Hist. Nat. 11: 131. 9 Sep 1848.	
Ribesiaceae Marquis	Esq. Règne Vég.: 66. 15-22 Jul 1820.	
Ricinaceae Martinov	Tekhno-Bot. Slovar: 547. 3 Aug 1820.	
Ricinocarpaceae Hurus.	in J. Fac. Sci. Univ. Tokyo, ser. III Bot., 6: 224. 15 Aug 1954.	
Rivinaceae C. Agardh	Aphor. Bot.: 218. 13 Jun 1824.	
Robiniaceae Vest	Anleit. Stud. Bot.: 270, 291. 1818.	
Roridulaceae Martinov	Tekhno-Bot. Slovar: 549. 3 Aug 1820	nom. cons.
Rosaceae Juss.	Gen. Pl.: 334. 4 Aug 1789	nom. cons.
Rousseaceae DC.	Prodr. 7(2): 521. late Dec 1839.	
Roxburghiaceae Wall.	Pl. Asiat. Rar. 3: 50. 15 Aug 1832.	
Rubiaceae Juss.	Gen. Pl.: 196. 4 Aug 1789	nom. cons.
Rumicaceae Martinov	Tekhno-Bot. Slovar: 554. 3 Aug 1820.	
Ruppiaceae Horan.	Prim. Lin. Syst. Nat.: 46. 2 Nov 1834	nom. cons.
Ruscaceae M. Roem.	Handb. Allg. Bot. 3: 446. 1840	nom. cons.
Rutaceae Juss.	Gen. Pl.: 296. 4 Aug 1789	nom. cons.
Sabalaceae Schultz Sch.	Nat. Syst. Pflanzenr.: 317. 30 Jan-10 Feb 1832.	
Sabiaceae Blume	Mus. Bot. 1: 368. 1851	nom. cons.
Sabiceaceae Martinov	Tekhno-Bot. Slovar: 555. 3 Aug 1820.	
Sabulinaceae Döll	Rhein. Fl.: 623. 24-27 Mai 1843.	
Saccharaceae Bercht. & J. Presl	Přir. Rostlin: 265. Jan-Apr 1820.	
Saccifoliaceae Maguire & Pires	in Mem. New York Bot. Gard. 29: 242. 14 Jun 1978.	
Saccolomataceae Doweld	New Syllabus Pl. Fam.: 354. Apr 2007.	
Sagaceae Schultz Sch.	Nat. Syst. Pflanzenr.: 316. 30 Jan-10 Feb 1832.	
Saginaceae Bercht. & J. Presl	Přir. Rostlin: 239. Jan-Apr 1820.	
Sagoneaceae Martinov	Tekhno-Bot. Slovar: 557. 3 Aug 1820.	
Salaciaceae Raf.	Fl. Tellur. 4: 101. med. 1838.	
Salaxidaceae J. Agardh	Theoria Syst. Pl.: 104. Apr-Sep 1858.	
Salazariaceae F. A. Barkley	in Phytologia 32: 304. 29 Oct 1975.	
Salicaceae Mirb.	Elém. Physiol. Vég. Bot. 2: 905. 24-30 Jun 1815	nom. cons.
Salicorniaceae Martinov	Tekhno-Bot. Slovar: 558. 3 Aug 1820.	
Salpiglossidaceae Hutch.	Evol. Phylog. Fl. Pl.: 631. 28 Aug 1969.	
Salsolaceae Menge	Cat. Pl. Grudent. Gedan.: 165. 1839.	
Salvadoraceae Lindl.	Nat. Syst. Bot., ed. 2: 269. 13 Jun 1836	nom. cons.
Salviaceae Bercht. & J. Presl	Přir. Rostlin: 245. Jan-Apr 1820.	
Salviniaceae Martinov	Tekhno-Bot. Slovar: 559. 3 Aug 1820.	
Sambucaceae Batsch ex Borkh.	Bot. Wörterb. 2: 322. 1797.	
Samolaceae Raf.	in Ann. Gén. Sci. Phys. Bruxelles 5: 349. Jul-Sep 1820.	
Samydaceae Vent.	in Mém. Cl. Sci. Math. Inst. Natl. France 1807(2): 149. 1808	nom. cons.
Sanguisorbaceae Bercht. & J. Presl	Přir. Rostlin: 231. Jan-Apr 1820.	
Saniculaceae Bercht. & J. Presl	Přir. Rostlin: 259. Jan-Apr 1820.	
Sansevieriaceae Nakai	in J. Jap. Bot. 12: 779. 1936.	
Santalaceae R. Br.	Prodr.: 350. 27 Mar 1810	nom. cons.
Santolinaceae Martinov	Tekhno-Bot. Slovar: 560. 3 Aug 1820.	
Sapindaceae Juss.	Gen. Pl.: 246. 4 Aug 1789	nom. cons.
Sapotaceae Juss.	Gen. Pl.: 151. 4 Aug 1789	nom. cons.
Sarcobataceae Behnke	in Taxon 46: 503. 15 Aug 1997.	
Sarcocaceae Raf.	Fl. Tellur. 3: 55. Nov-Dec 1837.	
Sarcolaenaceae Caruel	in Atti Reale Accad. Lincei, Mem. Cl. Sci. Fis., ser. 3, 10: 226, 248. 5 Jun 1881	nom. cons.
Sarcophytaceae A. Kern.	Pflanzenleben 2: 708, 709. 8 Aug 1891.	
Sarcospermataceae H. J. Lam	in Bull. Jard. Bot. Buitenzorg, ser. 3, 7: 248. Feb 1925	nom. cons.
Sarcostigmataceae Tiegh.	in Bot. Jahresb. 25(2): 406. 19 Jan 1900.	
Sargentodoxaceae Stapf	in J. Hutchinson, Fam. Fl. Pl. 1: 100. 15 Jan 1926	nom. cons.
Sarraceniaceae Dumort.	Anal. Fam. Pl.: 53. 1829	nom. cons.
Saturejaceae Döll	Fl. Baden 2: 664. med. 1858.	
Saurauiaceae Griseb.	Grundr. Syst. Bot.: 98. 1-2 Jun 1854	nom. cons.
Saururaceae F. Voigt	in L. C. M. Richard, Anal Frucht.: 45, 67. 1811	nom. cons.
Sauvagesiaceae Dumort.	Anal. Fam. Pl.: 44, 49. 1829.	
Saxegothaeaceae Gaussen ex Doweld & Reveal	in Phytologia 84: 365. 26 Aug 1999.	
Saxifragaceae Juss.	Gen. Pl.: 308. 4 Aug 1789	nom. cons.
Scabiosaceae Martinov	Tekhno-Bot. Slovar: 563. 3 Aug 1820.	
Scaevolaceae Lindl.	Intr. Nat. Syst. Bot.: 189. 27 Sep 1830.	
Scandicaceae Bercht. & J. Presl	Přir. Rostlin: 259. Jan-Apr 1820.	
Scepaceae Lindl.	Nat. Syst. Bot., ed. 2: 171. 13 Jun 1836.	
Scheuchzeriaceae F. Rudolphi	Syst. Orb. Veg.: 28. 5-12 Jul 1830	nom. cons.
Schinaceae Raf.	Fl. Tellur. 3: 55. Nov-Dec 1837.	
Schisandraceae Blume	Fl. Javae 32-33: 3. 25 Jun 1830	nom. cons.
Schizaeaceae Kaulf.	Wesen Farrenkr. [119]. Jul-Sep 1827.	
Schizolaenaceae Barnhart	in Bull. Torrey Bot. Club 22: 17. 15 Jan 1895.	
Schizopetaceae A. Juss.	in V. V. D. d’Orbigny, Dict. Univ. Hist. Nat. 11: 419. 9 Sep 1848.	
Schlegeliaceae Reveal	in Phytologia 79: 74. 29 Apr 1996.	
Schoepfiaceae Blume	Mus. Bot. 1: 175. 1850.	
Schreberaceae Schnizl.	Iconogr. Fam. Regni Veg. 2: ad t. 151*. 1857-1870.	
Sciadopityaceae Luerss.	Grundz. Bot.: 265. Jan 1877.	
Scillaceae Vest	Anleit. Stud. Bot.: 267, 284. 1818.	
Scirpaceae Batsch ex Borkh.	Bot. Wörterb. 2: 340. 1797.	
Scleranthaceae J. Presl & C. Presl	Delic. Prag.: 66. Jul 1822.	
Scleriaceae Bercht. & J. Presl	Přir. Rostlin: 263. Jan-Apr 1820.	
Sclerophylacaceae Miers	in London J. Bot. 7: 58. Feb 1848.	
Scoliopaceae Takht.	in Bot. Zhurn. (Moscow & Leningrad) 81(2): 86. Mai-Jun 1996.	
Scorodocarpaceae Tiegh.	in Bot. Jahresber. (Just) 25(2): 406. 19 Jan 1900.	
Scrophulariaceae Juss.	Gen. Pl.: 117. 4 Aug 1789	nom. cons.
Scutellariaceae Döll	Rhein. Fl.: 373. 24-27 Mai 1843.	
Scybaliaceae A. Kern.	Pflanzenleben 2: 708, 709. 8 Aug 1891.	
Scyphostegiaceae Hutch.	Fam. Fl. Pl. 1: 229. 15 Jan 1926	nom. cons.
Scytopetalaceae Engl.	in H. G. A. Engler & K. A. E. Prantl, Nat. Pflanzenfam. Nachtr. 1: 242. Oct 1897	nom. cons.
Sedaceae Roussel	Fl. Calvados, ed. 2: 291. 1806.	
Seguieriaceae Nakai	in J. Jap. Bot. 18: 99. 10 Mar 1942.	
Selaginaceae Choisy	[Mém. Sélag. 19] in Mém. Soc. Phys. Genève 2: 89. 1823	nom. cons.
Selaginellaceae Willk.	Anleit. Stud. Bot. 2: 163. Feb 1854.	
Selinaceae Bercht. & J. Presl	Přir. Rostlin: 259. Jan-Apr 1820.	
Sempervivaceae Juss.	Gen. Pl.: 207. 4 Aug 1789.	
Senecionaceae Bercht. & J. Presl	Přir. Rostlin: 254. Jan-Apr 1820.	
Sequoiaceae Luerss.	Grundz. Bot.: 265. 4 Jan 1877.	
Serratulaceae Martinov	Tekhno-Bot. Slovar: 577. 3 Aug 1820.	
Sesamaceae Horan	Prim. Lin. Syst. Nat.: 74. 2 Nov 1834.	
Sesleriaceae Döll	Rhein. Fl.: 60. 24-27 Mai 1843.	
Sesuviaceae Horan.	Prim. Lin. Syst. Nat.: 83. 2 Nov 1834.	
Setchellanthaceae Iltis	in Taxon 48: 260. 17 Mai 1999.	
Sibthorpiaceae D. Don	in Edinburgh New Philos. J. 19: 114. Jul 1835.	
Sidaceae Bercht. & Presl	Přir. Rostlin: 222. Jan-Apr 1820.	
Silenaceae Bartl.	in F. G. Bartling & H. L. Wendland, Beitr. Bot. 2: 160. Dec 1825.	
Sileraceae Bercht. & J. Presl	Přir. Rostlin: 259. Jan-Apr 1820.	
Simabaceae Horan.	Char. Ess. Fam.: 179. 30 Jun 1847.	
Simaroubaceae DC.	in Nouv. Bull. Sci. Soc. Philom. Paris 2: 209. Jan 1811	nom. cons.
Simmondsiaceae Tiegh.	in Bot. Jahresb. 25(2): 422. 19 Jan 1900.	
Sinofranchetiaceae Doweld	in Byull. Mosk. Obshch. Ispyt. Prir., Biol. 105(5): 60. 9 Oct 2000.	
Sinopteridaceae Koidz.	in Acta Phytotax. Geobot. 3: 50. 30 Mai 1934.	
Siparunaceae Schodde	in Taxon 19: 325. 29 Jun 1970.	
Siphonanthaceae Raf.	Fl. Tellur. 4: 87. med. 1838.	
Siphonodontaceae Gagnep. & Tardieu	in Notul. Syst. (Paris) 14: 102. Jul-Sep 1951	nom. cons.
Sisymbriaceae Martinov	Tekhno-Bot. Slovar: 583. 3 Aug 1820.	
Sladeniaceae Airy Shaw	in Kew Bull. 18: 267. 8 Dec 1965.	
Smeathmanniaceae Mart. ex Perleb	Clav. Class.: 33. Jan-Mar 1838.	
Smilacaceae Vent.	Tabl. Règne Vég. 2: 146. 5 Mai 1799	nom. cons.
Smyrniaceae Burnett	Outl. Bot.: 773, 1093, 1128. Feb 1835.	
Solanaceae Juss.	Gen. Pl.: 124. 4 Aug 1789	nom. cons.
Sonneratiaceae Engl.	in H. G. A. Engler & K. A. E. Prantl, Nat. Pflanzenfam. Nachtr. 1: 261. Oct 1897	nom. cons.
Sophoraceae Bercht. & J. Presl	Přir. Rostlin: 229. Jan-Apr 1820.	
Soramiaceae Martinov	Tekhno-Bot. Slovar: 586. 3 Aug 1820.	
Sorbaceae Brenner	Florist. Handb.: 94. 1886.	
Soulameaceae Endl.	in L. K. G. Pfeiffer, Nomencl. Bot. 2: 1202. 8 Mai 1874.	
Sparganiaceae Hanin	Cours Bot.: 400. 16-23 Apr 1811	nom. cons.
Sparmanniaceae J. Agardh	Theoria Syst. Pl.: 260. Apr-Sep 1858.	
Spartinaceae Link	Hort. Berol. 1: 46, 268. 1 Oct-27 Nov 1827.	
Spatheliaceae J. Agardh	Theoria Syst. Pl.: 280. Apr-Sep 1858.	
Spergulaceae Bartl.	in F. G. Bartling & H. L. Wendland, Beitr. Bot. 2: 158. Dec 1825.	
Spermacoceaceae Bercht. & J. Presl	Přir. Rostlin: 256. Jan-Apr 1820.	
Sphaerosepalaceae Tiegh.	in A. A. Bullock, Taxon 8: 200. 24 Jul 1959.	
Sphenocleaceae Baskerville	Affin. Pl.: 110. 1839.	
Sphenostemonaceae P. Royen & Airy Shaw	in Kew Bull. 27: 325. 23 Oct 1972.	
Spigeliaceae Bercht. & J. Presl	Přir. Rostlin 1: 40. 1823.	
Spinaciaceae Menge	Cat. Pl. Grundent. Gedan.: 166. 1839.	
Spiraeaceae Bertuch	Taf. Allg. Naturgesch. Gewächs-Reich: Enum. 10, Syn. Tab. 3. 1801.	
Spiraeanthemaceae Doweld	Tent. Syst. Pl. Vasc.: xxxi. 23 Dec 2001.	
Spondiadaceae Martinov	Tekhno-Bot. Slovar: 594. 3 Aug 1820.	
Stachydaceae Döll	Rhein. Fl.: 366. 24-27 Mai 1843.	
Stachyuraceae J. Agardh	Theoria Syst. Pl.: 152. Apr-Sep 1858	nom. cons.
Stackhousiaceae R. Br.	in M. Flinders, Voy. Terra Austral. 2: 555. 19 Jul 1814	nom. cons.
Stangeriaceae Schimp. & Schenk	in K. A. Zittel, Handb. Palaeontol., Palaeophyt.: 216. 1880.	
Stanleyaceae Nutt.	in J. Acad. Nat. Sci. Philadelphia 7: 85. 28 Oct 1834.	
Stapeliaceae Horan.	Prim. Lin. Syst. Nat.: 70. 2 Nov 1834.	
Staphyleaceae Martinov	Tekhno-Bot. Slovar: 598. 3 Aug 1820.	
Staticaceae Cassel	Lehrb. Nat. Pflanzenord.: 215. Apr-Mai 1817.	
Stegnospermataceae Nakai	in J. Jap. Bot. 18: 108. 10 Mar 1942.	
Stellariaceae Bercht. & J. Presl	Přir. Rostlin: 239. Jan-Apr 1820.	
Stemonaceae Caruel	in Nuovo Giorn. Bot. Ital. 10: 94. Apr 1878	nom. cons.
Stemonuraceae Kårehed	in Amer. J. Bot. 88: 2267. 14 Dec 2001.	
Stenochlaenaceae Ching	in Acta Phytotax. Sin. 16(4): 18. Nov 1978.	
Stenomeridaceae J. Agardh	Theoria Syst. Pl.: 66. Apr-Sep 1858.	
Sterculiaceae Vent.	in R. Salisbury, Parad. Lond. 2: ad t. 69. 1 Mai 1807	nom. cons.
Stilaginaceae C. Agardh	Aphor. Bot.: 199. 13 Jun 1824.	
Stilbaceae Kunth	Handb. Bot.: 393. 1831	nom. cons.
Stipaceae Bercht. & J. Presl	Přir. Rostlin: 264. Jan-Apr 1820.	
Stixaceae Doweld	New Syllabus Pl. Fam.: 746. Apr 2007.	
Strasburgeriaceae Tiegh.	in H. Solereder , Syst. Anat. Dicot. Ergänz.: 45. Mai 1908	nom. cons.
Stratiotaceae Schultz Sch.	Nat. Syst. Pflanzenr.: 274. 30 Jan-10 Feb 1832.	
Strelitziaceae Hutch.	Fam. Fl. Pl. 2: 72. 20 Jul 1934	nom. cons.
Streptochaetaceae Nakai	Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 222. 20 Jul 1943.	
Stromatopteridaceae Bierh.	in Phytomorphology 18: 263. 15 Dec 1968.	
Strombosiaceae Tiegh.	in Bot. Jahresber. (Just) 25(2): 406. 19 Jan 1900.	
Strumariaceae Salisb.	Gen. Pl.: 126. 15-31 Mai 1866.	
Strychnaceae DC. ex Perleb	Vers. Artzneikr. Pfl.: 244. Mai 1818.	
Stylidiaceae R. Br.	Prodr.: 565. 27 Mar 1810	nom. cons.
Stylobasiaceae J. Agardh	Theoria Syst. Pl.: 169. Apr-Sep 1858.	
Stylocerataceae Takht. ex Reveal & Hoogland	in Bull. Mus. Natl. Hist. Nat., sér. 4, B Adansonia 12: 206. 24 Nov 1990.	
Stypheliaceae Horan.	Prim. Lin. Syst. Nat.: 72. 2 Nov 1834.	
Styracaceae DC. & Spregl.	Elem. Philos. Pl.: 140. Jul 1821	nom. cons.
